user_id,activity,start_datetime,end_datetime,duration
7,Watch_TV,2009-06-16 15:57:13.004672,2009-06-16 16:06:04.408829,9
7,Leave_Home,2009-06-16 17:20:24.003319,2009-06-16 17:20:27.095105,0
7,Cook,2009-06-17 07:00:27.001814,2009-06-17 07:20:24.038019,20
7,Cook,2009-06-17 07:21:25.173079,2009-06-17 07:29:00.007852,8
7,Leave_Home,2009-06-17 07:41:28.024459,2009-06-17 07:46:41.013877,5
7,Wash_Dishes,2009-06-17 08:31:46.051179,2009-06-17 08:57:19.064733,26
7,Enter_Home,2009-06-17 18:08:11.213599,2009-06-17 18:08:19.984179,0
7,Cook,2009-06-18 07:14:17.577339,2009-06-18 07:23:10.096283,9
7,Cook,2009-06-18 07:23:17.034763,2009-06-18 07:38:18.087456,15
7,Leave_Home,2009-06-18 07:39:37.254359,2009-06-18 07:40:03.437489,0
7,Wash_Dishes,2009-06-18 08:24:37.272989,2009-06-18 08:45:33.054039,21
7,Watch_TV,2009-06-18 17:12:54.040979,2009-06-18 17:32:22.006935,19
7,Enter_Home,2009-06-18 18:07:01.086293,2009-06-18 18:07:05.999409,0
7,Cook,2009-06-19 07:08:12.014488,2009-06-19 07:17:34.088789,9
7,Leave_Home,2009-06-19 07:27:28.602859,2009-06-19 07:27:52.428849,0
7,Enter_Home,2009-06-19 17:53:54.017645,2009-06-19 18:01:55.661439,8
7,Cook,2009-06-22 07:15:57.063046,2009-06-22 07:32:57.944989,17
7,Cook,2009-06-22 07:34:38.073231,2009-06-22 07:44:46.091493,10
7,Leave_Home,2009-06-22 07:46:39.059822,2009-06-22 07:46:55.001143,0
7,Wash_Dishes,2009-06-22 08:02:29.042838,2009-06-22 08:10:35.306979,8
7,Wash_Dishes,2009-06-22 08:23:56.800299,2009-06-22 08:51:33.044874,28
7,Enter_Home,2009-06-22 17:34:41.098157,2009-06-22 17:34:57.052952,0
7,Group_Meeting,2009-06-22 18:48:25.053818,2009-06-22 22:26:04.569339,218
7,Cook,2009-06-23 07:14:20.537509,2009-06-23 07:27:44.093523,13
7,Cook,2009-06-23 07:28:02.075475,2009-06-23 07:47:38.097247,20
7,Leave_Home,2009-06-23 07:47:44.396749,2009-06-23 07:49:43.011384,2
7,Watch_TV,2009-06-23 08:43:18.203629,2009-06-23 09:16:23.052902,33
7,Wash_Dishes,2009-06-23 09:41:10.820709,2009-06-23 09:47:50.015949,7
7,Enter_Home,2009-06-23 19:38:23.150769,2009-06-23 19:49:01.019145,11
7,Cook,2009-06-24 07:13:28.740789,2009-06-24 07:25:51.233949,12
7,Cook,2009-06-24 07:25:54.001268,2009-06-24 07:49:05.073847,23
7,Leave_Home,2009-06-24 07:50:06.065259,2009-06-24 07:51:25.058483,1
7,Enter_Home,2009-06-24 18:07:52.168989,2009-06-24 18:14:13.795779,6
7,Cook,2009-06-25 07:19:17.015732,2009-06-25 07:24:58.312279,6
7,Cook,2009-06-25 07:25:39.761229,2009-06-25 07:41:09.089999,15
7,Leave_Home,2009-06-25 07:41:29.644999,2009-06-25 07:42:30.459359,1
7,Wash_Dishes,2009-06-25 07:51:06.041556,2009-06-25 08:14:45.012779,24
7,Wash_Dishes,2009-06-25 08:32:11.992019,2009-06-25 08:59:16.714809,27
7,Wash_Dishes,2009-06-25 10:31:37.017663,2009-06-25 10:45:12.006451,14
7,Watch_TV,2009-06-25 14:10:38.047807,2009-06-25 14:16:34.062718,6
7,Enter_Home,2009-06-25 19:12:51.049112,2009-06-25 19:22:05.091591,9
7,Cook,2009-06-26 07:14:28.049844,2009-06-26 07:37:49.171439,23
7,Wash_Dishes,2009-06-26 07:42:38.072526,2009-06-26 08:11:52.052827,29
7,Leave_Home,2009-06-26 08:16:51.269089,2009-06-26 08:20:28.510279,4
7,Enter_Home,2009-06-26 16:42:09.202689,2009-06-26 16:46:50.011908,5
7,Cook,2009-06-29 07:17:36.034059,2009-06-29 07:27:18.011434,10
7,Cook,2009-06-29 07:27:27.387409,2009-06-29 07:46:55.465539,19
7,Leave_Home,2009-06-29 07:47:06.231479,2009-06-29 07:47:43.084658,1
7,Wash_Dishes,2009-06-29 08:06:15.088979,2009-06-29 08:19:06.810689,13
7,Wash_Dishes,2009-06-29 08:21:29.058013,2009-06-29 08:34:25.024878,13
7,Watch_TV,2009-06-29 08:39:19.871289,2009-06-29 08:51:34.061663,12
7,Watch_TV,2009-06-29 09:16:57.585599,2009-06-29 11:54:17.067019,157
7,Watch_TV,2009-06-29 12:22:09.029093,2009-06-29 12:32:02.214859,10
7,Enter_Home,2009-06-29 17:16:36.510459,2009-06-29 17:22:36.730089,6
7,Group_Meeting,2009-06-29 18:50:26.057098,2009-06-29 22:26:44.563359,216
7,Cook,2009-06-30 07:13:39.077022,2009-06-30 07:21:47.819979,8
7,Cook,2009-06-30 07:23:29.050166,2009-06-30 07:33:55.816289,10
7,Wash_Dishes,2009-06-30 07:41:58.034995,2009-06-30 07:52:18.071462,10
7,Leave_Home,2009-06-30 07:53:00.071228,2009-06-30 07:54:31.505899,2
7,Wash_Dishes,2009-06-30 08:35:27.092722,2009-06-30 08:48:37.609899,13
7,Watch_TV,2009-06-30 11:58:57.063431,2009-06-30 12:11:44.216789,13
7,Enter_Home,2009-06-30 17:31:26.494149,2009-06-30 17:35:31.139909,4
7,Cook,2009-07-01 07:19:57.065943,2009-07-01 07:25:55.095788,6
7,Cook,2009-07-01 07:25:57.017998,2009-07-01 07:42:01.446019,16
7,Leave_Home,2009-07-01 07:42:23.924459,2009-07-01 07:45:06.051935,3
7,Wash_Dishes,2009-07-01 08:49:44.666079,2009-07-01 08:54:20.720989,5
7,Enter_Home,2009-07-01 18:16:22.052992,2009-07-01 18:18:35.085172,2
7,Cook,2009-07-02 07:01:50.096104,2009-07-02 07:30:37.067842,29
7,Cook,2009-07-02 07:31:01.000469,2009-07-02 07:40:32.074674,10
7,Leave_Home,2009-07-02 07:41:20.139039,2009-07-02 07:43:23.095121,2
7,Wash_Dishes,2009-07-02 07:43:58.092739,2009-07-02 07:55:54.229749,12
7,Enter_Home,2009-07-02 17:10:57.006432,2009-07-02 17:11:10.076638,0
7,Cook,2009-07-06 07:17:35.830359,2009-07-06 07:28:48.139039,11
7,Cook,2009-07-06 07:28:52.039768,2009-07-06 07:45:35.020359,17
7,Leave_Home,2009-07-06 07:46:50.180279,2009-07-06 07:48:29.277549,2
7,Wash_Dishes,2009-07-06 08:40:03.048423,2009-07-06 08:49:11.059362,9
7,Watch_TV,2009-07-06 13:41:41.915519,2009-07-06 13:47:48.077125,6
7,Enter_Home,2009-07-06 21:15:54.016188,2009-07-06 21:24:53.896559,9
7,Cook,2009-07-07 07:15:30.340019,2009-07-07 07:34:30.144399,19
7,Leave_Home,2009-07-07 07:45:42.144939,2009-07-07 07:46:50.027092,1
7,Wash_Dishes,2009-07-07 09:02:23.035609,2009-07-07 09:19:03.021619,17
7,Watch_TV,2009-07-07 09:46:51.031326,2009-07-07 09:58:32.055572,12
7,Watch_TV,2009-07-07 10:00:56.081534,2009-07-07 10:33:24.049475,32
7,Watch_TV,2009-07-07 14:03:55.372989,2009-07-07 14:30:06.565109,26
7,Watch_TV,2009-07-07 14:32:43.520509,2009-07-07 14:46:20.004762,14
7,Enter_Home,2009-07-07 17:19:58.057872,2009-07-07 17:20:07.135279,0
7,Cook,2009-07-08 07:22:08.065939,2009-07-08 07:39:54.055113,18
7,Cook,2009-07-08 07:40:01.765619,2009-07-08 07:54:31.023126,14
7,Leave_Home,2009-07-08 07:57:49.903199,2009-07-08 07:58:08.036172,0
7,Wash_Dishes,2009-07-08 08:30:41.080362,2009-07-08 08:39:19.044285,9
7,Wash_Dishes,2009-07-08 09:07:03.552839,2009-07-08 09:19:11.644619,12
7,Watch_TV,2009-07-08 11:51:38.086504,2009-07-08 12:03:27.059079,12
7,Watch_TV,2009-07-08 16:02:31.007241,2009-07-08 16:07:27.910599,5
7,Watch_TV,2009-07-08 16:09:03.087927,2009-07-08 16:24:07.460089,15
7,Watch_TV,2009-07-08 16:33:57.014879,2009-07-08 16:55:13.071261,21
7,Enter_Home,2009-07-08 17:21:34.164609,2009-07-08 17:21:40.008096,0
7,Cook,2009-07-09 07:25:59.892299,2009-07-09 07:41:26.878479,15
7,Cook,2009-07-09 07:42:50.043382,2009-07-09 07:58:04.218909,15
7,Leave_Home,2009-07-09 07:58:07.004287,2009-07-09 08:01:26.052777,3
7,Wash_Dishes,2009-07-09 08:07:13.304769,2009-07-09 08:29:04.084346,22
7,Watch_TV,2009-07-09 08:46:53.051988,2009-07-09 08:54:27.081619,8
7,Watch_TV,2009-07-09 08:57:02.073885,2009-07-09 09:17:23.058643,20
7,Watch_TV,2009-07-09 16:54:04.083059,2009-07-09 17:08:33.055039,14
7,Wash_Dishes,2009-07-09 17:25:49.270979,2009-07-09 17:36:10.416349,10
7,Enter_Home,2009-07-09 17:49:33.045162,2009-07-09 17:54:18.081731,5
7,Cook,2009-07-10 07:35:25.012694,2009-07-10 07:56:15.521699,21
7,Cook,2009-07-10 08:02:48.082726,2009-07-10 08:24:46.005448,22
7,Wash_Dishes,2009-07-10 08:27:03.674149,2009-07-10 08:43:48.147049,17
7,Leave_Home,2009-07-10 08:44:08.272429,2009-07-10 08:44:11.504499,0
7,Enter_Home,2009-07-10 17:23:10.006744,2009-07-10 17:23:21.006342,0
7,Cook,2009-07-13 07:10:09.453649,2009-07-13 07:31:14.092108,21
7,Cook,2009-07-13 07:32:04.490669,2009-07-13 07:41:49.083519,10
7,Leave_Home,2009-07-13 07:48:28.042228,2009-07-13 07:48:58.003782,0
7,Wash_Dishes,2009-07-13 08:37:52.437099,2009-07-13 08:50:06.131989,12
7,Wash_Dishes,2009-07-13 09:19:12.002804,2009-07-13 09:30:10.009079,11
7,Enter_Home,2009-07-13 17:33:38.049812,2009-07-13 17:34:27.822479,1
7,Group_Meeting,2009-07-13 19:01:03.687479,2009-07-13 21:38:08.815599,157
7,Cook,2009-07-14 07:19:01.026126,2009-07-14 07:25:54.085483,7
7,Cook,2009-07-14 07:27:24.080373,2009-07-14 07:42:23.053849,15
7,Leave_Home,2009-07-14 07:49:18.001879,2009-07-14 07:49:54.010641,1
7,Wash_Dishes,2009-07-14 07:43:17.045496,2009-07-14 08:03:49.025096,21
7,Watch_TV,2009-07-14 09:42:26.035991,2009-07-14 09:53:22.090402,11
7,Watch_TV,2009-07-14 13:27:24.071841,2009-07-14 13:40:40.005571,13
7,Enter_Home,2009-07-14 17:29:45.116859,2009-07-14 17:29:50.002795,0
7,Cook,2009-07-15 07:19:50.009456,2009-07-15 07:31:36.568039,12
7,Cook,2009-07-15 07:31:48.016873,2009-07-15 07:39:10.077565,7
7,Leave_Home,2009-07-15 08:00:39.497629,2009-07-15 08:01:52.355799,1
7,Watch_TV,2009-07-15 08:04:18.003675,2009-07-15 08:09:23.061679,5
7,Watch_TV,2009-07-15 08:23:07.006582,2009-07-15 08:32:51.045699,10
7,Wash_Dishes,2009-07-15 08:58:30.095629,2009-07-15 09:27:03.260119,29
7,Watch_TV,2009-07-15 09:27:13.003887,2009-07-15 09:35:28.021878,8
7,Watch_TV,2009-07-15 16:45:38.086437,2009-07-15 17:02:46.453789,17
7,Enter_Home,2009-07-15 17:38:13.518569,2009-07-15 17:42:32.029653,4
7,Cook,2009-07-16 07:25:34.091289,2009-07-16 07:43:26.542599,18
7,Leave_Home,2009-07-16 07:46:08.065626,2009-07-16 07:46:15.042388,0
7,Wash_Dishes,2009-07-16 09:26:34.063983,2009-07-16 09:39:11.026899,13
7,Watch_TV,2009-07-16 12:00:08.079169,2009-07-16 12:07:26.067509,7
7,Watch_TV,2009-07-16 12:08:49.959959,2009-07-16 12:26:33.417639,18
7,Enter_Home,2009-07-16 16:15:14.218029,2009-07-16 16:15:31.013737,0
7,Cook,2009-07-20 07:21:58.080829,2009-07-20 07:28:27.031677,6
7,Cook,2009-07-20 07:30:26.795099,2009-07-20 07:55:20.010839,25
7,Wash_Dishes,2009-07-20 08:11:25.012208,2009-07-20 08:23:52.929179,12
7,Leave_Home,2009-07-20 08:29:49.558759,2009-07-20 08:29:59.078599,0
7,Watch_TV,2009-07-20 08:56:34.050459,2009-07-20 09:03:44.063942,7
7,Watch_TV,2009-07-20 09:08:16.541949,2009-07-20 09:35:17.095036,27
7,Wash_Dishes,2009-07-20 09:37:55.076792,2009-07-20 10:00:52.083011,23
7,Wash_Dishes,2009-07-20 11:01:28.001168,2009-07-20 11:17:18.901629,16
7,Watch_TV,2009-07-20 13:11:01.012647,2009-07-20 13:30:40.014454,20
7,Watch_TV,2009-07-20 13:36:06.586849,2009-07-20 13:45:43.323549,10
7,Wash_Dishes,2009-07-20 18:33:32.574529,2009-07-20 18:46:20.098371,13
7,Enter_Home,2009-07-20 18:49:47.566119,2009-07-20 18:49:49.083413,0
7,Group_Meeting,2009-07-20 18:51:13.987509,2009-07-20 21:45:20.064277,174
7,Cook,2009-07-21 07:19:51.068126,2009-07-21 07:34:52.699779,15
7,Cook,2009-07-21 07:35:18.073653,2009-07-21 07:48:58.000517,14
7,Leave_Home,2009-07-21 07:52:14.003477,2009-07-21 07:55:42.085973,3
7,Wash_Dishes,2009-07-21 08:00:12.056308,2009-07-21 08:13:18.103539,13
7,Watch_TV,2009-07-21 09:00:48.005025,2009-07-21 09:12:15.000592,11
7,Watch_TV,2009-07-21 09:55:52.030988,2009-07-21 10:03:14.684109,7
7,Wash_Dishes,2009-07-21 11:16:21.645669,2009-07-21 11:22:02.001727,6
7,Enter_Home,2009-07-21 17:27:21.220959,2009-07-21 17:27:30.039457,0
7,Cook,2009-07-22 07:23:17.068752,2009-07-22 07:37:05.566179,14
7,Cook,2009-07-22 07:37:20.917629,2009-07-22 08:00:42.056516,23
7,Leave_Home,2009-07-22 08:00:49.285419,2009-07-22 08:01:28.086868,1
7,Watch_TV,2009-07-22 08:01:41.442529,2009-07-22 08:12:47.639869,11
7,Wash_Dishes,2009-07-22 08:16:05.532809,2009-07-22 08:23:43.003877,8
7,Wash_Dishes,2009-07-22 08:54:24.593879,2009-07-22 09:01:50.232729,7
7,Wash_Dishes,2009-07-22 09:12:38.018613,2009-07-22 09:24:46.099299,12
7,Watch_TV,2009-07-22 14:33:22.001928,2009-07-22 15:12:46.009203,39
7,Watch_TV,2009-07-22 16:51:00.306529,2009-07-22 17:05:16.151849,14
7,Watch_TV,2009-07-22 17:11:26.044281,2009-07-22 17:18:59.076341,8
7,Enter_Home,2009-07-22 17:26:41.171689,2009-07-22 17:33:09.098403,6
7,Cook,2009-07-23 07:16:38.008331,2009-07-23 07:31:59.910269,15
7,Cook,2009-07-23 07:32:02.079831,2009-07-23 07:45:36.300719,14
7,Leave_Home,2009-07-23 07:49:22.084783,2009-07-23 07:49:33.142019,0
7,Watch_TV,2009-07-23 08:19:21.928359,2009-07-23 08:26:47.091749,7
7,Watch_TV,2009-07-23 08:31:11.008975,2009-07-23 08:58:36.926909,27
7,Watch_TV,2009-07-23 09:11:02.043979,2009-07-23 09:20:32.010715,9
7,Watch_TV,2009-07-23 12:03:59.603509,2009-07-23 12:12:56.648989,9
7,Wash_Dishes,2009-07-23 12:45:02.891289,2009-07-23 12:54:49.407569,10
7,Watch_TV,2009-07-23 14:43:30.066787,2009-07-23 14:50:33.017316,7
7,Watch_TV,2009-07-23 17:45:24.011415,2009-07-23 17:55:45.292759,10
7,Watch_TV,2009-07-23 17:58:51.070438,2009-07-23 18:19:48.377059,21
7,Enter_Home,2009-07-23 18:20:01.401779,2009-07-23 18:20:04.197949,0
7,Cook,2009-07-24 07:19:09.011823,2009-07-24 07:32:12.445359,13
7,Cook,2009-07-24 07:32:17.079811,2009-07-24 07:42:03.402369,10
7,Leave_Home,2009-07-24 07:46:44.006133,2009-07-24 07:48:40.540709,2
7,Wash_Dishes,2009-07-24 09:11:22.067206,2009-07-24 09:30:55.383919,20
7,Wash_Dishes,2009-07-24 10:43:44.244509,2009-07-24 10:50:00.945529,6
7,Wash_Dishes,2009-07-24 10:52:41.099161,2009-07-24 10:56:20.055483,4
7,Watch_TV,2009-07-24 12:20:45.097631,2009-07-24 12:28:36.090206,8
7,Watch_TV,2009-07-24 12:28:57.054408,2009-07-24 13:11:10.799649,42
7,Watch_TV,2009-07-24 13:14:19.075794,2009-07-24 13:26:45.142169,12
7,Watch_TV,2009-07-24 13:35:37.147819,2009-07-24 13:42:12.088122,7
7,Watch_TV,2009-07-24 13:50:47.076159,2009-07-24 14:35:39.018016,45
7,Watch_TV,2009-07-24 14:50:10.083888,2009-07-24 14:59:23.012783,9
7,Watch_TV,2009-07-24 15:00:29.221369,2009-07-24 15:13:12.008677,13
7,Watch_TV,2009-07-24 15:25:42.411689,2009-07-24 15:41:43.021249,16
7,Enter_Home,2009-07-24 18:31:28.018109,2009-07-24 18:31:53.838109,0
7,Cook,2009-07-27 06:59:43.042982,2009-07-27 07:07:03.130949,7
7,Cook,2009-07-27 07:07:29.098406,2009-07-27 07:33:04.004209,26
7,Leave_Home,2009-07-27 07:41:01.068126,2009-07-27 07:41:04.026623,0
7,Wash_Dishes,2009-07-27 07:57:49.510849,2009-07-27 08:21:36.328789,24
7,Watch_TV,2009-07-27 09:54:14.055707,2009-07-27 10:02:30.226439,8
7,Wash_Dishes,2009-07-27 13:56:11.948299,2009-07-27 14:01:50.112119,6
7,Watch_TV,2009-07-27 14:43:36.727849,2009-07-27 15:00:46.012419,17
7,Watch_TV,2009-07-27 15:04:09.018776,2009-07-27 15:20:06.058549,16
7,Watch_TV,2009-07-27 15:27:04.006133,2009-07-27 16:04:24.008802,37
7,Enter_Home,2009-07-27 16:51:06.075587,2009-07-27 16:51:21.065223,0
7,Group_Meeting,2009-07-27 18:56:23.382469,2009-07-27 21:27:46.009804,151
7,Cook,2009-07-28 07:13:47.686929,2009-07-28 07:32:11.682229,18
7,Cook,2009-07-28 07:33:32.096015,2009-07-28 07:46:33.090121,13
7,Leave_Home,2009-07-28 08:16:55.088452,2009-07-28 08:17:06.144609,0
7,Watch_TV,2009-07-28 08:44:31.467299,2009-07-28 09:01:54.245399,17
7,Watch_TV,2009-07-28 15:18:59.090485,2009-07-28 15:39:49.046373,21
7,Watch_TV,2009-07-28 15:41:36.029009,2009-07-28 16:00:56.812639,19
7,Watch_TV,2009-07-28 16:09:11.038431,2009-07-28 16:22:23.033746,13
7,Wash_Dishes,2009-07-28 16:34:47.067844,2009-07-28 16:40:08.063238,5
7,Enter_Home,2009-07-28 16:52:51.339799,2009-07-28 16:53:15.471519,0
7,Cook,2009-07-29 07:16:06.058839,2009-07-29 07:30:18.042439,14
7,Cook,2009-07-29 07:30:23.016897,2009-07-29 07:49:45.574949,19
7,Leave_Home,2009-07-29 07:50:45.005701,2009-07-29 07:51:56.003155,1
7,Wash_Dishes,2009-07-29 07:55:03.049938,2009-07-29 08:20:57.067522,26
7,Wash_Dishes,2009-07-29 08:29:29.299619,2009-07-29 08:38:01.015241,9
7,Wash_Dishes,2009-07-29 09:39:31.003728,2009-07-29 09:50:28.006682,11
7,Watch_TV,2009-07-29 13:46:37.095402,2009-07-29 13:58:05.023302,11
7,Enter_Home,2009-07-29 18:15:36.359339,2009-07-29 18:15:41.499939,0
7,Cook,2009-07-30 07:13:07.006789,2009-07-30 07:29:49.074569,17
7,Cook,2009-07-30 07:29:54.533819,2009-07-30 07:42:17.014319,12
7,Leave_Home,2009-07-30 07:44:22.095179,2009-07-30 07:44:27.095053,0
7,Wash_Dishes,2009-07-30 09:47:17.303829,2009-07-30 09:52:26.596489,5
7,Wash_Dishes,2009-07-30 10:02:32.026493,2009-07-30 10:18:37.064053,16
7,Watch_TV,2009-07-30 12:54:21.046108,2009-07-30 14:06:49.029641,72
7,Watch_TV,2009-07-30 17:18:02.011047,2009-07-30 17:27:56.065913,10
7,Watch_TV,2009-07-30 17:28:55.096208,2009-07-30 17:35:21.001025,6
7,Enter_Home,2009-07-30 17:35:31.442519,2009-07-30 17:35:46.819819,0
7,Watch_TV,2009-07-31 10:12:54.082463,2009-07-31 10:20:31.088839,8
7,Watch_TV,2009-07-31 11:18:36.966779,2009-07-31 11:38:42.069776,20
7,Watch_TV,2009-07-31 11:48:37.897209,2009-07-31 11:54:25.016802,6
7,Wash_Dishes,2009-07-31 11:58:18.038949,2009-07-31 12:16:02.058628,18
7,Enter_Home,2009-07-31 12:17:41.039893,2009-07-31 12:17:44.947249,0
7,No,2009-04-02 08:24:04.793479,2009-04-02 10:17:48.021296,114
7,No,2009-04-02 10:54:47.063045,2009-04-02 11:45:35.002419,51
7,No,2009-04-02 12:10:09.060575,2009-04-02 17:31:53.089474,322
7,No,2009-04-02 17:52:17.002862,2009-04-02 18:32:03.025728,40
7,No,2009-04-02 18:55:18.608819,2009-04-02 19:38:08.077687,43
7,No,2009-04-02 20:58:08.015012,2009-04-03 07:17:44.696939,620
7,No,2009-04-03 07:46:53.053991,2009-04-03 10:44:03.073516,177
7,No,2009-04-03 11:57:56.752599,2009-04-03 16:52:55.039012,295
7,No,2009-04-03 17:37:03.058644,2009-04-03 18:55:20.080255,78
7,No,2009-04-03 19:56:52.675869,2009-04-06 07:12:20.025533,3555
7,No,2009-04-06 08:14:15.071754,2009-04-06 10:43:08.019347,149
7,No,2009-04-06 10:43:45.040613,2009-04-06 11:22:18.022984,39
7,No,2009-04-06 13:09:56.552619,2009-04-06 17:08:57.009811,239
7,No,2009-04-06 17:55:16.073666,2009-04-06 21:49:09.059644,234
7,No,2009-04-06 21:51:42.121579,2009-04-07 07:12:32.017789,561
7,No,2009-04-07 08:02:20.020229,2009-04-07 10:51:37.035853,169
7,No,2009-04-07 10:51:37.035853,2009-04-07 11:49:25.893239,58
7,No,2009-04-07 11:49:25.893239,2009-04-07 12:53:28.863149,64
7,No,2009-04-07 12:53:28.863149,2009-04-07 13:32:53.283879,39
7,No,2009-04-07 13:32:53.283879,2009-04-07 14:42:42.006177,70
7,No,2009-04-07 15:03:39.167769,2009-04-07 17:18:33.410599,135
7,No,2009-04-07 17:18:33.410599,2009-04-07 18:15:54.960449,57
7,No,2009-04-07 18:38:51.987159,2009-04-08 07:01:47.056272,743
7,No,2009-04-08 07:36:49.113359,2009-04-08 10:25:55.007098,169
7,No,2009-04-08 10:25:55.007098,2009-04-08 12:40:19.654249,134
7,No,2009-04-08 13:28:08.096284,2009-04-08 16:00:37.093557,152
7,No,2009-04-08 16:00:37.093557,2009-04-08 18:19:34.097229,139
7,No,2009-04-08 18:19:34.097229,2009-04-08 20:57:38.096353,158
7,No,2009-04-08 21:19:48.054021,2009-04-09 07:12:36.507369,593
7,No,2009-04-09 07:47:53.062309,2009-04-09 09:44:01.032974,116
7,No,2009-04-09 09:44:01.032974,2009-04-09 18:08:18.317529,504
7,No,2009-04-09 18:08:18.317529,2009-04-09 20:04:46.730619,116
7,No,2009-04-09 20:04:46.730619,2009-04-09 20:53:10.082045,48
7,No,2009-04-09 21:47:07.000089,2009-04-10 07:17:09.056391,570
7,No,2009-04-10 07:48:29.014751,2009-04-10 12:34:39.001353,286
7,No,2009-04-10 13:35:33.320729,2009-04-10 16:04:02.001614,148
7,No,2009-04-10 16:04:02.001614,2009-04-10 18:02:07.041879,118
7,No,2009-04-10 18:02:07.041879,2009-04-10 18:59:36.065277,57
7,No,2009-04-10 19:03:56.072373,2009-04-10 22:12:51.071985,189
7,No,2009-04-10 22:12:51.071985,2009-04-13 07:07:49.895459,3415
7,No,2009-04-13 07:07:49.895459,2009-04-13 08:41:51.016792,94
7,No,2009-04-13 08:43:18.098315,2009-04-13 09:32:48.645679,50
7,No,2009-04-13 09:32:48.645679,2009-04-13 12:11:19.046087,159
7,No,2009-04-13 12:11:19.046087,2009-04-13 13:07:46.001987,56
7,No,2009-04-13 13:07:46.001987,2009-04-13 17:20:47.644079,253
7,No,2009-04-13 18:35:16.089648,2009-04-13 22:25:15.440609,230
7,No,2009-04-13 22:25:15.440609,2009-04-14 07:08:39.213089,523
7,No,2009-04-14 07:56:15.060696,2009-04-14 09:41:55.890549,106
7,No,2009-04-14 09:41:55.890549,2009-04-14 10:51:48.004707,70
7,No,2009-04-14 11:15:28.176029,2009-04-14 12:33:29.853379,78
7,No,2009-04-14 12:33:29.853379,2009-04-14 17:32:56.071023,299
7,No,2009-04-14 18:23:29.065543,2009-04-14 22:15:27.384239,232
7,No,2009-04-14 22:15:27.384239,2009-04-15 07:09:59.057571,535
7,No,2009-04-15 07:49:58.011048,2009-04-15 08:44:03.002225,54
7,No,2009-04-15 08:44:03.002225,2009-04-15 12:28:52.009295,225
7,No,2009-04-15 12:28:52.009295,2009-04-15 13:10:44.060449,42
7,No,2009-04-15 13:57:40.232709,2009-04-15 15:52:39.084939,115
7,No,2009-04-15 16:44:53.277699,2009-04-15 21:13:10.593509,268
7,No,2009-04-15 21:41:11.068984,2009-04-16 07:06:42.028957,566
7,No,2009-04-16 07:06:42.028957,2009-04-16 08:30:20.065015,84
7,No,2009-04-16 08:33:00.082533,2009-04-16 09:24:03.056279,51
7,No,2009-04-16 09:24:03.056279,2009-04-16 10:52:28.056654,88
7,No,2009-04-16 11:07:03.092511,2009-04-16 11:59:27.027019,52
7,No,2009-04-16 12:12:21.074499,2009-04-16 18:23:16.027539,371
7,No,2009-04-16 18:23:16.027539,2009-04-16 19:07:01.028888,44
7,No,2009-04-16 20:26:50.091211,2009-04-17 07:24:13.024668,657
7,No,2009-04-17 07:55:19.069453,2009-04-17 09:50:46.803109,115
7,No,2009-04-17 09:50:46.803109,2009-04-17 11:48:00.176739,117
7,No,2009-04-17 12:14:36.052916,2009-04-17 13:59:38.034569,105
7,No,2009-04-17 14:01:38.902539,2009-04-17 14:58:02.028939,56
7,No,2009-04-17 14:58:02.028939,2009-04-17 17:33:45.051602,156
7,No,2009-04-17 17:57:38.099429,2009-04-17 21:16:13.548369,199
7,No,2009-04-17 21:16:13.548369,2009-04-20 06:55:14.960789,3459
7,No,2009-04-20 06:55:14.960789,2009-04-20 10:49:24.011085,234
7,No,2009-04-20 10:49:24.011085,2009-04-20 13:21:01.065857,152
7,No,2009-04-20 14:46:50.974319,2009-04-20 17:24:15.009483,157
7,No,2009-04-20 18:00:49.000512,2009-04-20 22:22:33.874059,262
7,No,2009-04-20 22:22:33.874059,2009-04-21 07:06:26.936759,524
7,No,2009-04-21 07:47:02.479629,2009-04-21 15:03:51.070092,437
7,No,2009-04-21 15:03:51.070092,2009-04-21 15:59:22.009239,56
7,No,2009-04-21 15:59:22.009239,2009-04-21 21:58:58.894779,360
7,No,2009-04-21 21:58:58.894779,2009-04-22 07:21:45.092353,563
7,No,2009-04-22 08:03:26.307719,2009-04-22 11:45:14.057739,222
7,No,2009-04-22 12:47:12.003513,2009-04-22 15:21:59.049774,155
7,No,2009-04-22 15:21:59.049774,2009-04-22 16:27:23.032479,65
7,No,2009-04-22 17:08:04.892679,2009-04-23 07:11:55.081621,844
7,No,2009-04-23 07:20:20.156399,2009-04-23 08:25:32.361639,65
7,No,2009-04-23 08:25:32.361639,2009-04-23 10:07:54.087521,102
7,No,2009-04-23 10:34:03.084609,2009-04-23 16:41:32.014716,367
7,No,2009-04-23 17:12:21.827189,2009-04-23 20:56:22.064261,224
7,No,2009-04-23 22:43:42.841109,2009-04-24 07:13:59.086098,510
7,No,2009-04-24 07:57:07.015994,2009-04-24 18:49:21.779409,652
7,No,2009-04-24 18:49:21.779409,2009-04-24 19:46:19.595469,57
7,No,2009-04-24 20:24:38.060099,2009-04-24 21:03:41.008879,39
7,No,2009-04-24 21:03:41.008879,2009-04-24 22:35:07.004837,91
7,No,2009-04-24 22:35:07.004837,2009-04-27 07:00:05.034395,3385
7,No,2009-04-27 07:45:13.538379,2009-04-27 09:15:01.033803,90
