datetime,activity,activity_name,user_id
2009-05-06 12:10:46.062278,Watch_TV_end,Watch_TV,ALL
2009-05-06 12:10:48.037697,R8_Snack_begin,Snack,R8
2009-05-06 12:25:36.574019,R8_Snack_end,Snack,R8
2009-05-06 12:25:51.045703,R8_Snack_begin,Snack,R8
2009-05-06 12:29:34.213289,R8_Snack_end,Snack,R8
2009-05-06 12:29:35.021474,Watch_TV_begin,Watch_TV,ALL
2009-05-06 12:31:58.693619,Watch_TV_end,Watch_TV,ALL
2009-05-06 12:32:00.062819,R8_Snack_begin,Snack,R8
2009-05-06 12:34:27.211319,R8_Snack_end,Snack,R8
2009-05-06 12:34:27.423199,Watch_TV_begin,Watch_TV,ALL
2009-05-06 12:46:37.402559,Watch_TV_end,Watch_TV,ALL
2009-05-06 12:46:39.243849,R8_Snack_begin,Snack,R8
2009-05-06 12:50:34.018036,R8_Snack_end,Snack,R8
2009-05-06 12:50:34.095524,Watch_TV_begin,Watch_TV,ALL
2009-05-06 12:53:23.058976,Watch_TV_end,Watch_TV,ALL
2009-05-06 12:53:24.089123,R8_Snack_begin,Snack,R8
2009-05-06 12:59:43.017599,R8_Snack_end,Snack,R8
2009-05-06 15:38:37.098601,Watch_TV_begin,Watch_TV,ALL
2009-05-06 15:38:52.205549,Watch_TV_end,Watch_TV,ALL
2009-05-06 16:05:13.062979,R8_Snack_begin,Snack,R8
2009-05-06 16:05:35.514019,R8_Snack_end,Snack,R8
2009-05-06 16:05:36.136049,Watch_TV_begin,Watch_TV,ALL
2009-05-06 16:05:49.056131,Watch_TV_end,Watch_TV,ALL
2009-05-06 16:05:51.596489,R8_Snack_begin,Snack,R8
2009-05-06 16:26:47.004308,R8_Snack_end,Snack,R8
2009-05-06 16:29:40.938359,R8_Snack_begin,Snack,R8
2009-05-06 16:40:44.055655,R8_Snack_end,Snack,R8
2009-05-06 16:40:45.501199,Watch_TV_begin,Watch_TV,ALL
2009-05-06 16:40:57.037414,Watch_TV_end,Watch_TV,ALL
2009-05-06 16:40:58.086646,R8_Snack_begin,Snack,R8
2009-05-06 16:51:08.402349,R8_Snack_end,Snack,R8
2009-05-06 17:01:29.398309,R8_Snack_begin,Snack,R8
2009-05-06 17:01:39.081814,R8_Snack_end,Snack,R8
2009-05-06 17:01:41.043214,Watch_TV_begin,Watch_TV,ALL
2009-05-06 17:02:48.363919,Watch_TV_end,Watch_TV,ALL
2009-05-06 17:03:21.626399,Enter_Home_begin,Enter_Home,ALL
2009-05-06 17:03:50.081941,Enter_Home_end,Enter_Home,ALL
2009-05-06 19:05:30.015193,Watch_TV_begin,Watch_TV,ALL
2009-05-06 19:06:06.090703,Watch_TV_end,Watch_TV,ALL
2009-05-06 19:24:15.082394,Watch_TV_begin,Watch_TV,ALL
2009-05-06 19:24:19.019512,Watch_TV_end,Watch_TV,ALL
2009-05-06 20:39:18.008229,Watch_TV_begin,Watch_TV,ALL
2009-05-06 20:48:59.187639,Watch_TV_end,Watch_TV,ALL
2009-05-06 20:59:24.831089,Watch_TV_begin,Watch_TV,ALL
2009-05-06 21:03:23.860939,Watch_TV_end,Watch_TV,ALL
2009-05-06 21:23:11.095629,Watch_TV_begin,Watch_TV,ALL
2009-05-06 22:17:23.930599,Watch_TV_end,Watch_TV,ALL
2009-05-06 22:18:56.094788,Watch_TV_begin,Watch_TV,ALL
2009-05-06 22:25:40.079951,Watch_TV_end,Watch_TV,ALL
2009-05-06 22:26:03.020128,Watch_TV_begin,Watch_TV,ALL
2009-05-06 22:26:03.533859,Watch_TV_end,Watch_TV,ALL
2009-05-07 06:59:49.092139,Cook_begin,Cook,ALL
2009-05-07 07:26:06.002408,Cook_end,Cook,ALL
2009-05-07 07:28:39.040823,R8_Eat_begin,Eat,R8
2009-05-07 07:29:29.471479,Cook_begin,Cook,ALL
2009-05-07 07:36:19.050567,Cook_end,Cook,ALL
2009-05-07 07:36:19.050567,R8_Eat_end,Eat,R8
2009-05-07 07:38:12.083026,Leave_Home_begin,Leave_Home,ALL
2009-05-07 07:38:42.019125,Leave_Home_end,Leave_Home,ALL
2009-05-07 07:39:07.033854,R8_Eat_begin,Eat,R8
2009-05-07 07:43:30.620949,R8_Eat_end,Eat,R8
2009-05-07 07:43:31.033554,Watch_TV_begin,Watch_TV,ALL
2009-05-07 07:44:17.430289,Watch_TV_end,Watch_TV,ALL
2009-05-07 07:44:19.422209,R8_Eat_begin,Eat,R8
2009-05-07 08:09:34.392009,R8_Eat_end,Eat,R8
2009-05-07 08:19:41.592469,R8_Snack_begin,Snack,R8
2009-05-07 08:35:21.209419,R8_Snack_end,Snack,R8
2009-05-07 08:35:21.624819,Watch_TV_begin,Watch_TV,ALL
2009-05-07 08:39:07.008764,Watch_TV_end,Watch_TV,ALL
2009-05-07 08:39:09.009189,R8_Snack_begin,Snack,R8
2009-05-07 08:54:32.030515,R8_Snack_end,Snack,R8
2009-05-07 08:54:32.670739,Watch_TV_begin,Watch_TV,ALL
2009-05-07 08:54:51.755389,Watch_TV_end,Watch_TV,ALL
2009-05-07 08:55:41.084709,Watch_TV_begin,Watch_TV,ALL
2009-05-07 08:55:56.027336,Watch_TV_end,Watch_TV,ALL
2009-05-07 10:17:56.007799,Watch_TV_begin,Watch_TV,ALL
2009-05-07 10:18:41.073918,Watch_TV_end,Watch_TV,ALL
2009-05-07 10:18:45.940269,R8_Snack_begin,Snack,R8
2009-05-07 10:20:30.096563,R8_Snack_end,Snack,R8
2009-05-07 10:20:34.243069,Watch_TV_begin,Watch_TV,ALL
2009-05-07 10:23:45.082259,Watch_TV_end,Watch_TV,ALL
2009-05-07 10:23:46.688479,R8_Snack_begin,Snack,R8
2009-05-07 10:23:52.647209,R8_Snack_end,Snack,R8
2009-05-07 10:23:53.069139,Watch_TV_begin,Watch_TV,ALL
2009-05-07 10:27:17.086728,Watch_TV_end,Watch_TV,ALL
2009-05-07 10:27:19.045195,R8_Snack_begin,Snack,R8
2009-05-07 10:27:56.670779,R8_Snack_end,Snack,R8
2009-05-07 10:27:57.017646,Watch_TV_begin,Watch_TV,ALL
2009-05-07 10:33:56.882309,Watch_TV_end,Watch_TV,ALL
2009-05-07 10:34:37.142149,R8_Snack_begin,Snack,R8
2009-05-07 10:38:50.066491,R8_Snack_end,Snack,R8
2009-05-07 10:39:23.038011,R8_Snack_begin,Snack,R8
2009-05-07 10:44:17.198689,R8_Snack_end,Snack,R8
2009-05-07 16:18:21.309429,R8_Snack_begin,Snack,R8
2009-05-07 16:21:30.368069,R8_Snack_end,Snack,R8
2009-05-07 16:23:41.937629,R8_Snack_begin,Snack,R8
2009-05-07 16:28:45.006905,R8_Snack_end,Snack,R8
2009-05-07 16:35:41.582789,R8_Snack_begin,Snack,R8
2009-05-07 17:01:02.015224,R8_Snack_end,Snack,R8
2009-05-07 17:02:10.023042,Enter_Home_begin,Enter_Home,ALL
2009-05-07 17:02:11.194829,Enter_Home_end,Enter_Home,ALL
2009-05-07 17:05:19.124919,Watch_TV_begin,Watch_TV,ALL
2009-05-07 17:06:16.414149,Watch_TV_end,Watch_TV,ALL
2009-05-07 17:22:26.373759,Watch_TV_begin,Watch_TV,ALL
2009-05-07 17:22:45.012665,Watch_TV_end,Watch_TV,ALL
2009-05-07 17:23:01.745209,Watch_TV_begin,Watch_TV,ALL
2009-05-07 17:23:27.076515,Watch_TV_end,Watch_TV,ALL
2009-05-07 17:28:04.985939,Watch_TV_begin,Watch_TV,ALL
2009-05-07 17:31:21.285919,Watch_TV_end,Watch_TV,ALL
2009-05-07 17:48:38.056396,Watch_TV_begin,Watch_TV,ALL
2009-05-07 17:49:59.870019,Watch_TV_end,Watch_TV,ALL
2009-05-07 17:50:25.053358,Watch_TV_begin,Watch_TV,ALL
2009-05-07 17:51:12.322469,Watch_TV_end,Watch_TV,ALL
2009-05-07 17:52:19.899189,Group_Meeting_begin,Group_Meeting,ALL
2009-05-07 20:27:33.092103,Group_Meeting_end,Group_Meeting,ALL
2009-05-08 07:19:27.291039,Cook_begin,Cook,ALL
2009-05-08 07:20:03.084924,R8_Eat_begin,Eat,R8
2009-05-08 07:21:20.213639,Cook_end,Cook,ALL
2009-05-08 07:21:28.065575,Cook_begin,Cook,ALL
2009-05-08 07:40:09.873859,Cook_end,Cook,ALL
2009-05-08 07:40:09.873859,R8_Eat_end,Eat,R8
2009-05-08 07:41:48.037754,Leave_Home_begin,Leave_Home,ALL
2009-05-08 07:46:19.210479,Leave_Home_end,Leave_Home,ALL
2009-05-08 07:46:21.816659,R8_Eat_begin,Eat,R8
2009-05-08 08:35:25.028548,R8_Eat_end,Eat,R8
2009-05-08 08:47:49.244369,R8_Snack_begin,Snack,R8
2009-05-08 09:29:29.423619,R8_Snack_end,Snack,R8
2009-05-08 11:05:16.039871,R8_Snack_begin,Snack,R8
2009-05-08 11:06:38.697269,R8_Snack_end,Snack,R8
2009-05-08 11:06:39.004354,Watch_TV_begin,Watch_TV,ALL
2009-05-08 11:07:06.032499,Watch_TV_end,Watch_TV,ALL
2009-05-08 11:07:09.017038,R8_Snack_begin,Snack,R8
2009-05-08 11:09:19.042682,R8_Snack_end,Snack,R8
2009-05-08 11:09:20.009798,Watch_TV_begin,Watch_TV,ALL
2009-05-08 11:21:36.942399,Watch_TV_end,Watch_TV,ALL
2009-05-08 11:21:39.041409,R8_Snack_begin,Snack,R8
2009-05-08 11:22:12.010975,R8_Snack_end,Snack,R8
2009-05-08 11:22:13.011869,Watch_TV_begin,Watch_TV,ALL
2009-05-08 12:18:44.055907,Watch_TV_end,Watch_TV,ALL
2009-05-08 12:21:41.092575,Watch_TV_begin,Watch_TV,ALL
2009-05-08 12:54:40.080463,Watch_TV_end,Watch_TV,ALL
2009-05-08 12:54:42.003935,R8_Snack_begin,Snack,R8
2009-05-08 12:57:26.078798,R8_Snack_end,Snack,R8
2009-05-08 12:57:28.783339,Watch_TV_begin,Watch_TV,ALL
2009-05-08 12:58:11.859859,Watch_TV_end,Watch_TV,ALL
2009-05-08 12:58:55.047423,R8_Snack_begin,Snack,R8
2009-05-08 12:58:59.099636,R8_Snack_end,Snack,R8
2009-05-08 13:00:13.098987,R8_Snack_begin,Snack,R8
2009-05-08 13:02:37.205899,R8_Snack_end,Snack,R8
2009-05-08 13:02:37.624449,Watch_TV_begin,Watch_TV,ALL
2009-05-08 13:21:49.410569,Watch_TV_end,Watch_TV,ALL
2009-05-08 13:21:51.567719,R8_Snack_begin,Snack,R8
2009-05-08 13:22:08.661829,R8_Snack_end,Snack,R8
2009-05-08 14:07:02.086275,Watch_TV_begin,Watch_TV,ALL
2009-05-08 14:07:44.007499,Watch_TV_end,Watch_TV,ALL
2009-05-08 14:07:45.071826,R8_Snack_begin,Snack,R8
2009-05-08 14:08:16.776619,R8_Snack_end,Snack,R8
2009-05-08 15:00:29.034098,R8_Snack_begin,Snack,R8
2009-05-08 15:03:23.031239,R8_Snack_end,Snack,R8
2009-05-08 17:48:08.048407,Enter_Home_begin,Enter_Home,ALL
2009-05-08 17:48:11.396029,Enter_Home_end,Enter_Home,ALL
2009-05-08 19:15:44.026279,Watch_TV_begin,Watch_TV,ALL
2009-05-08 19:16:06.356209,Watch_TV_end,Watch_TV,ALL
2009-05-08 19:34:12.059221,Watch_TV_begin,Watch_TV,ALL
2009-05-08 19:37:42.310679,Watch_TV_end,Watch_TV,ALL
2009-05-08 19:38:05.549839,Watch_TV_begin,Watch_TV,ALL
2009-05-08 19:42:07.481139,Watch_TV_end,Watch_TV,ALL
2009-05-08 19:42:18.043424,Watch_TV_begin,Watch_TV,ALL
2009-05-08 19:48:31.011083,Watch_TV_end,Watch_TV,ALL
2009-05-08 19:48:50.894959,Watch_TV_begin,Watch_TV,ALL
2009-05-08 19:50:00.000638,Watch_TV_end,Watch_TV,ALL
2009-05-08 19:50:28.763099,Watch_TV_begin,Watch_TV,ALL
2009-05-08 20:00:30.083833,Watch_TV_end,Watch_TV,ALL
2009-05-08 20:03:01.027329,Watch_TV_begin,Watch_TV,ALL
2009-05-08 20:06:03.044543,Watch_TV_end,Watch_TV,ALL
2009-05-08 20:06:23.394599,Watch_TV_begin,Watch_TV,ALL
2009-05-08 20:18:27.181129,Watch_TV_end,Watch_TV,ALL
2009-05-08 20:58:45.972879,Watch_TV_begin,Watch_TV,ALL
2009-05-08 20:59:30.069897,Watch_TV_end,Watch_TV,ALL
2009-05-08 20:59:53.816489,Watch_TV_begin,Watch_TV,ALL
2009-05-08 21:00:59.843899,Watch_TV_end,Watch_TV,ALL
2009-05-08 21:49:22.087593,Watch_TV_begin,Watch_TV,ALL
2009-05-08 21:51:49.916429,Watch_TV_end,Watch_TV,ALL
2009-05-08 21:52:19.099649,Watch_TV_begin,Watch_TV,ALL
2009-05-08 22:01:41.047265,Watch_TV_end,Watch_TV,ALL
2009-05-11 07:03:40.609999,Cook_begin,Cook,ALL
2009-05-11 07:16:36.064681,Cook_end,Cook,ALL
2009-05-11 07:16:37.027075,R8_Eat_begin,Eat,R8
2009-05-11 07:16:50.096091,Cook_begin,Cook,ALL
2009-05-11 07:26:45.000968,R8_Eat_end,Eat,R8
2009-05-11 07:28:45.099602,Cook_end,Cook,ALL
2009-05-11 07:30:03.983949,Leave_Home_begin,Leave_Home,ALL
2009-05-11 07:30:19.863919,Leave_Home_end,Leave_Home,ALL
2009-05-11 07:32:53.073528,R8_Eat_begin,Eat,R8
2009-05-11 07:51:24.018074,R8_Eat_end,Eat,R8
2009-05-11 08:53:12.315289,R8_Snack_begin,Snack,R8
2009-05-11 08:53:19.796159,R8_Snack_end,Snack,R8
2009-05-11 12:41:00.052607,Watch_TV_begin,Watch_TV,ALL
2009-05-11 12:41:39.077923,Watch_TV_end,Watch_TV,ALL
2009-05-11 12:41:42.076216,R8_Snack_begin,Snack,R8
2009-05-11 12:56:01.787369,R8_Snack_end,Snack,R8
2009-05-11 13:46:15.726799,Watch_TV_begin,Watch_TV,ALL
2009-05-11 13:49:19.205019,Watch_TV_end,Watch_TV,ALL
2009-05-11 13:49:21.072474,R8_Snack_begin,Snack,R8
2009-05-11 13:50:28.058978,R8_Snack_end,Snack,R8
2009-05-11 13:50:29.021427,Watch_TV_begin,Watch_TV,ALL
2009-05-11 13:50:56.000898,Watch_TV_end,Watch_TV,ALL
2009-05-11 13:50:57.016679,R8_Snack_begin,Snack,R8
2009-05-11 13:51:41.864969,R8_Snack_end,Snack,R8
2009-05-11 13:52:08.024128,R8_Snack_begin,Snack,R8
2009-05-11 13:52:15.046984,R8_Snack_end,Snack,R8
2009-05-11 13:57:26.226999,R8_Snack_begin,Snack,R8
2009-05-11 14:04:52.226259,R8_Snack_end,Snack,R8
2009-05-11 14:06:11.759829,R8_Snack_begin,Snack,R8
2009-05-11 14:06:19.576109,R8_Snack_end,Snack,R8
2009-05-11 17:05:37.679899,Enter_Home_begin,Enter_Home,ALL
2009-05-11 17:05:49.690579,Enter_Home_end,Enter_Home,ALL
2009-05-11 17:08:45.043458,Watch_TV_begin,Watch_TV,ALL
2009-05-11 17:22:31.048885,Watch_TV_end,Watch_TV,ALL
2009-05-11 18:23:33.487799,Watch_TV_begin,Watch_TV,ALL
2009-05-11 18:24:02.095547,Watch_TV_end,Watch_TV,ALL
2009-05-11 18:24:20.484309,Watch_TV_begin,Watch_TV,ALL
2009-05-11 18:24:40.036117,Watch_TV_end,Watch_TV,ALL
2009-05-11 19:08:08.597019,Group_Meeting_begin,Group_Meeting,ALL
2009-05-11 21:34:34.908809,Group_Meeting_end,Group_Meeting,ALL
2009-05-12 07:16:02.511889,Cook_begin,Cook,ALL
2009-05-12 07:31:29.470309,Cook_end,Cook,ALL
2009-05-12 07:31:32.762109,R8_Eat_begin,Eat,R8
2009-05-12 07:31:42.141069,Cook_begin,Cook,ALL
2009-05-12 07:46:38.511569,R8_Eat_end,Eat,R8
2009-05-12 07:49:55.573849,Cook_end,Cook,ALL
2009-05-12 07:49:59.059892,Leave_Home_begin,Leave_Home,ALL
2009-05-12 07:50:10.031094,Leave_Home_end,Leave_Home,ALL
2009-05-12 07:51:41.042174,R8_Eat_begin,Eat,R8
2009-05-12 07:57:44.323539,R8_Eat_end,Eat,R8
2009-05-12 08:13:24.721339,R8_Snack_begin,Snack,R8
2009-05-12 08:13:51.022636,R8_Snack_end,Snack,R8
2009-05-12 15:18:09.037895,R8_Snack_begin,Snack,R8
2009-05-12 15:20:28.247359,R8_Snack_end,Snack,R8
2009-05-12 15:20:29.508939,Watch_TV_begin,Watch_TV,ALL
2009-05-12 15:21:21.405179,Watch_TV_end,Watch_TV,ALL
2009-05-12 15:21:24.040646,R8_Snack_begin,Snack,R8
2009-05-12 15:23:26.570179,R8_Snack_end,Snack,R8
2009-05-12 15:23:27.086367,Watch_TV_begin,Watch_TV,ALL
2009-05-12 15:26:11.035592,Watch_TV_end,Watch_TV,ALL
2009-05-12 15:26:13.008566,R8_Snack_begin,Snack,R8
2009-05-12 15:26:24.111939,R8_Snack_end,Snack,R8
2009-05-12 15:26:24.228159,Watch_TV_begin,Watch_TV,ALL
2009-05-12 15:45:31.701349,Watch_TV_end,Watch_TV,ALL
2009-05-12 15:45:35.021667,R8_Snack_begin,Snack,R8
2009-05-12 15:45:52.986119,R8_Snack_end,Snack,R8
2009-05-12 15:46:54.130369,R8_Snack_begin,Snack,R8
2009-05-12 15:54:50.222039,R8_Snack_end,Snack,R8
2009-05-12 15:54:50.453049,Watch_TV_begin,Watch_TV,ALL
2009-05-12 16:09:45.309959,Watch_TV_end,Watch_TV,ALL
2009-05-12 16:09:47.166739,R8_Snack_begin,Snack,R8
2009-05-12 17:04:25.679039,R8_Snack_end,Snack,R8
2009-05-12 17:38:11.072931,Enter_Home_begin,Enter_Home,ALL
2009-05-12 17:38:15.072596,Enter_Home_end,Enter_Home,ALL
2009-05-12 17:40:14.001291,Watch_TV_begin,Watch_TV,ALL
2009-05-12 17:45:12.060467,Watch_TV_end,Watch_TV,ALL
2009-05-12 17:45:22.041609,Watch_TV_begin,Watch_TV,ALL
2009-05-12 17:51:13.016508,Watch_TV_end,Watch_TV,ALL
2009-05-12 17:52:20.066807,Watch_TV_begin,Watch_TV,ALL
2009-05-12 18:06:04.250839,Watch_TV_end,Watch_TV,ALL
2009-05-12 18:11:03.044281,Watch_TV_begin,Watch_TV,ALL
2009-05-12 18:19:50.349819,Watch_TV_end,Watch_TV,ALL
2009-05-12 18:22:32.001024,Watch_TV_begin,Watch_TV,ALL
2009-05-12 18:27:22.002688,Watch_TV_end,Watch_TV,ALL
2009-05-12 19:27:17.045524,Watch_TV_begin,Watch_TV,ALL
2009-05-12 19:43:14.451009,Watch_TV_end,Watch_TV,ALL
2009-05-12 20:05:16.025833,Watch_TV_begin,Watch_TV,ALL
2009-05-12 20:21:17.065804,Watch_TV_end,Watch_TV,ALL
2009-05-12 20:22:06.006323,Watch_TV_begin,Watch_TV,ALL
2009-05-12 20:37:39.202399,Watch_TV_end,Watch_TV,ALL
2009-05-12 20:43:30.080237,Watch_TV_begin,Watch_TV,ALL
2009-05-12 20:59:39.835059,Watch_TV_end,Watch_TV,ALL
2009-05-12 21:00:25.025475,Watch_TV_begin,Watch_TV,ALL
2009-05-12 21:40:47.038488,Watch_TV_end,Watch_TV,ALL
2009-05-13 07:13:35.004853,Cook_begin,Cook,ALL
2009-05-13 07:36:30.002747,Cook_end,Cook,ALL
2009-05-13 07:36:43.093001,R8_Eat_begin,Eat,R8
2009-05-13 07:37:19.792289,Cook_begin,Cook,ALL
2009-05-13 08:20:15.234999,Cook_end,Cook,ALL
2009-05-13 08:20:15.234999,R8_Eat_end,Eat,R8
2009-05-13 09:09:08.473589,Watch_TV_begin,Watch_TV,ALL
2009-05-13 09:10:33.088363,R8_Snack_begin,Snack,R8
2009-05-13 09:10:33.559329,Watch_TV_end,Watch_TV,ALL
2009-05-13 09:11:53.009973,R8_Snack_end,Snack,R8
2009-05-13 10:59:48.984639,R8_Snack_begin,Snack,R8
2009-05-13 10:59:57.659539,R8_Snack_end,Snack,R8
2009-05-13 10:59:58.052936,Watch_TV_begin,Watch_TV,ALL
2009-05-13 11:00:40.348939,Watch_TV_end,Watch_TV,ALL
2009-05-13 13:45:50.040385,R8_Snack_begin,Snack,R8
2009-05-13 13:51:00.008252,R8_Snack_end,Snack,R8
2009-05-13 13:51:01.084695,Watch_TV_begin,Watch_TV,ALL
2009-05-13 13:51:46.034961,Watch_TV_end,Watch_TV,ALL
2009-05-13 13:51:48.020196,R8_Snack_begin,Snack,R8
2009-05-13 14:04:31.671999,R8_Snack_end,Snack,R8
2009-05-13 14:04:32.516829,Watch_TV_begin,Watch_TV,ALL
2009-05-13 14:11:20.004684,Watch_TV_end,Watch_TV,ALL
2009-05-13 14:11:21.921299,R8_Snack_begin,Snack,R8
2009-05-13 14:14:58.272919,R8_Snack_end,Snack,R8
2009-05-13 18:00:38.006324,R8_Snack_begin,Snack,R8
2009-05-13 18:01:14.514019,R8_Snack_end,Snack,R8
2009-05-13 18:07:33.969019,R8_Snack_begin,Snack,R8
2009-05-13 18:20:37.847039,R8_Snack_end,Snack,R8
2009-05-13 18:25:29.015099,Watch_TV_begin,Watch_TV,ALL
2009-05-13 18:28:39.933449,Watch_TV_end,Watch_TV,ALL
2009-05-13 18:28:43.857739,Enter_Home_begin,Enter_Home,ALL
2009-05-13 18:28:48.097159,Enter_Home_end,Enter_Home,ALL
2009-05-18 07:07:23.066065,Cook_begin,Cook,ALL
2009-05-18 07:10:20.624289,Cook_end,Cook,ALL
2009-05-18 07:12:14.028797,Cook_begin,Cook,ALL
2009-05-18 07:30:20.843909,Cook_end,Cook,ALL
2009-05-18 07:30:27.968159,R9_Eat_begin,Eat,R9
2009-05-18 07:43:46.548919,R9_Eat_end,Eat,R9
2009-05-18 07:49:48.012942,Leave_Home_begin,Leave_Home,ALL
2009-05-18 07:50:03.438879,Leave_Home_end,Leave_Home,ALL
2009-05-18 08:10:41.218159,Wash_Dishes_begin,Wash_Dishes,ALL
2009-05-18 08:35:41.553469,Wash_Dishes_end,Wash_Dishes,ALL
2009-05-18 08:52:05.030901,Watch_TV_begin,Watch_TV,ALL
2009-05-18 08:52:41.090894,R8_Snack_begin,Snack,R8
2009-05-18 08:53:38.223449,R8_Snack_end,Snack,R8
2009-05-18 08:57:21.415139,R8_Snack_begin,Snack,R8
2009-05-18 08:58:06.708539,R8_Snack_end,Snack,R8
2009-05-18 08:59:41.048285,Watch_TV_end,Watch_TV,ALL
2009-05-18 09:32:03.489579,R8_Snack_begin,Snack,R8
2009-05-18 10:18:20.045963,R8_Snack_end,Snack,R8
2009-05-18 10:20:42.059798,R8_Snack_begin,Snack,R8
2009-05-18 10:36:22.923439,R8_Snack_end,Snack,R8
2009-05-18 10:58:04.084814,R8_Snack_begin,Snack,R8
2009-05-18 11:25:40.754839,R8_Snack_end,Snack,R8
2009-05-18 11:28:09.419369,Watch_TV_begin,Watch_TV,ALL
2009-05-18 11:34:00.645149,R8_Snack_begin,Snack,R8
2009-05-18 11:50:09.041053,R8_Snack_end,Snack,R8
2009-05-18 11:56:27.073001,Watch_TV_end,Watch_TV,ALL
2009-05-18 12:24:13.086261,Watch_TV_begin,Watch_TV,ALL
2009-05-18 12:28:49.523479,Watch_TV_end,Watch_TV,ALL
2009-05-18 17:40:59.746639,Enter_Home_begin,Enter_Home,ALL
2009-05-18 17:41:11.043869,Enter_Home_end,Enter_Home,ALL
2009-05-18 19:10:05.828429,Group_Meeting_begin,Group_Meeting,ALL
2009-05-18 21:12:54.008341,Group_Meeting_end,Group_Meeting,ALL
2009-05-19 06:56:30.064929,Cook_begin,Cook,ALL
2009-05-19 07:33:22.639919,Cook_end,Cook,ALL
2009-05-19 07:33:23.399399,R9_Eat_begin,Eat,R9
2009-05-19 07:33:27.183219,Cook_begin,Cook,ALL
2009-05-19 07:41:28.099337,Cook_end,Cook,ALL
2009-05-19 07:45:42.649679,R9_Eat_end,Eat,R9
2009-05-19 07:45:47.026968,Leave_Home_begin,Leave_Home,ALL
2009-05-19 07:46:55.047527,Leave_Home_end,Leave_Home,ALL
2009-05-19 08:37:05.040714,Wash_Dishes_begin,Wash_Dishes,ALL
2009-05-19 09:32:53.386019,Wash_Dishes_end,Wash_Dishes,ALL
2009-05-19 10:56:53.079618,R8_Snack_begin,Snack,R8
2009-05-19 10:59:36.591209,R8_Snack_end,Snack,R8
2009-05-19 13:46:22.633729,Watch_TV_begin,Watch_TV,ALL
2009-05-19 13:49:23.228869,R8_Snack_begin,Snack,R8
2009-05-19 13:52:38.034572,R8_Snack_end,Snack,R8
2009-05-19 14:29:07.716219,Watch_TV_end,Watch_TV,ALL
2009-05-19 14:43:20.096233,R8_Snack_begin,Snack,R8
2009-05-19 15:00:25.007637,R8_Snack_end,Snack,R8
2009-05-19 17:50:34.053148,Enter_Home_begin,Enter_Home,ALL
2009-05-19 17:52:38.046612,Enter_Home_end,Enter_Home,ALL
2009-05-20 07:16:11.005827,Cook_begin,Cook,ALL
2009-05-20 07:31:06.021158,Cook_end,Cook,ALL
2009-05-20 07:31:55.023881,Cook_begin,Cook,ALL
2009-05-20 07:43:14.948539,Cook_end,Cook,ALL
2009-05-20 07:47:15.005176,R9_Eat_begin,Eat,R9
2009-05-20 07:50:47.009089,R9_Eat_end,Eat,R9
2009-05-20 07:54:31.017266,Leave_Home_begin,Leave_Home,ALL
2009-05-20 07:55:58.351919,Leave_Home_end,Leave_Home,ALL
2009-05-20 08:09:41.299819,R8_Snack_begin,Snack,R8
2009-05-20 08:11:48.111399,Wash_Dishes_begin,Wash_Dishes,ALL
2009-05-20 08:41:55.015896,R8_Snack_end,Snack,R8
2009-05-20 08:55:06.001091,Wash_Dishes_end,Wash_Dishes,ALL
2009-05-20 10:41:14.470769,R8_Snack_begin,Snack,R8
2009-05-20 10:51:37.067155,R8_Snack_end,Snack,R8
2009-05-20 10:57:10.055398,R8_Snack_begin,Snack,R8
2009-05-20 11:20:17.094949,R8_Snack_end,Snack,R8
2009-05-20 11:33:47.071111,Watch_TV_begin,Watch_TV,ALL
2009-05-20 14:35:42.230969,Watch_TV_end,Watch_TV,ALL
2009-05-20 15:29:08.608949,R8_Snack_begin,Snack,R8
2009-05-20 15:34:22.001781,R8_Snack_end,Snack,R8
2009-05-20 16:08:42.067118,R8_Snack_begin,Snack,R8
2009-05-20 16:15:03.973299,R8_Snack_end,Snack,R8
2009-05-20 18:15:27.020439,Enter_Home_begin,Enter_Home,ALL
2009-05-20 18:18:14.567199,Enter_Home_end,Enter_Home,ALL
2009-05-21 07:15:50.601929,Cook_begin,Cook,ALL
2009-05-21 07:29:08.725929,Cook_end,Cook,ALL
2009-05-21 07:29:15.062017,R9_Eat_begin,Eat,R9
2009-05-21 07:29:24.404259,Cook_begin,Cook,ALL
2009-05-21 07:30:04.050739,Leave_Home_begin,Leave_Home,ALL
2009-05-21 07:30:08.001537,Leave_Home_end,Leave_Home,ALL
2009-05-21 07:35:13.785949,Cook_end,Cook,ALL
2009-05-21 07:35:14.006584,R9_Eat_end,Eat,R9
2009-05-21 07:48:46.105099,Wash_Dishes_begin,Wash_Dishes,ALL
2009-05-21 08:12:07.711689,Wash_Dishes_end,Wash_Dishes,ALL
2009-05-21 08:13:22.002467,R8_Snack_begin,Snack,R8
2009-05-21 08:23:20.061542,R8_Snack_end,Snack,R8
2009-05-21 09:20:30.029955,Watch_TV_begin,Watch_TV,ALL
2009-05-21 09:29:01.006919,R8_Snack_begin,Snack,R8
2009-05-21 09:37:46.967289,R8_Snack_end,Snack,R8
2009-05-21 09:46:16.523819,Watch_TV_end,Watch_TV,ALL
2009-05-21 12:28:35.088732,Watch_TV_begin,Watch_TV,ALL
2009-05-21 12:36:24.068016,R8_Snack_begin,Snack,R8
