user_id,food_id,rating
73,734,4
73,442,3
73,598,2
73,149,1
73,203,1
73,431,4
73,507,3
73,874,2
73,709,1
73,268,4
73,1024,3
73,789,3
73,322,4
73,425,4
73,98,3
73,94,3
73,376,3
73,768,2
73,1055,3
73,568,4
73,594,4
73,326,2
73,1077,0
73,388,3
73,479,2
73,106,3
73,481,3
73,935,4
73,368,4
73,432,4
73,406,4
73,565,2
73,305,3
73,1047,3
73,325,3
73,805,2
73,92,4
73,817,4
73,305,2
73,247,1
73,1109,3
73,695,4
73,158,4
73,449,3
73,339,3
73,779,3
73,1011,3
73,486,3
73,301,4
73,1093,0
73,1020,4
73,337,2
73,953,0
73,779,4
73,882,2
73,768,4
73,14,2
73,179,4
73,91,2
73,366,1
73,112,2
73,96,2
73,176,3
73,573,4
73,30,4
73,162,1
73,170,5
73,453,2
73,247,3
73,549,2
73,795,3
73,212,3
73,225,4
73,1088,3
73,310,4
73,668,4
73,703,1
73,693,3
73,748,3
73,715,4
73,926,3
73,874,5
73,1022,3
73,179,4
73,869,3
73,640,4
73,158,3
73,346,3
73,1036,2
73,418,2
73,103,4
73,1051,3
73,390,4
73,853,4
73,542,2
73,106,3
73,842,3
73,1109,4
73,999,3
73,284,3
73,688,1
73,1040,3
73,603,1
73,514,0
73,502,3
73,996,4
73,650,2
73,116,3
73,251,4
73,1067,3
73,982,4
73,520,3
73,846,4
73,245,4
73,793,4
73,360,3
73,929,2
73,1051,3
73,758,2
73,1068,3
73,397,3
73,369,3
73,206,3
73,384,4
73,389,3
73,1033,3
73,1074,3
73,117,5
73,215,4
73,230,4
73,267,4
73,1096,3
73,252,3
73,766,3
73,700,4
73,499,0
73,394,4
73,1000,3
73,690,3
73,263,4
73,47,3
73,95,3
73,432,4
73,11,4
73,586,3
73,933,3
73,418,3
73,481,3
73,1015,5
73,100,3
73,655,3
73,699,3
73,91,3
73,739,2
73,151,4
73,293,4
73,777,3
73,1115,3
73,192,3
73,827,3
73,813,3
73,240,3
73,283,1
73,268,2
73,267,3
73,417,3
73,987,2
73,22,2
73,413,0
73,969,1
73,183,2
73,783,4
73,966,2
73,871,1
73,289,2
73,398,1
73,141,3
73,137,4
73,413,2
73,975,3
73,917,4
73,144,4
73,436,4
73,438,3
73,97,4
73,284,2
73,659,2
73,711,3
73,999,2
73,7,2
73,840,4
73,555,3
73,330,3
73,688,3
73,802,4
73,5,4
73,226,2
73,170,2
73,71,5
73,735,4
73,767,3
73,1089,3
73,407,4
73,1028,4
73,953,1
73,291,5
73,1002,4
73,221,3
73,578,3
73,403,0
73,849,3
73,765,2
73,881,2
73,27,2
73,268,4
73,330,3
73,1024,2
73,302,0
73,941,3
73,658,4
73,169,3
73,97,3
73,628,2
73,881,2
73,62,4
73,564,3
73,383,2
73,858,3
73,899,4
73,783,3
73,504,1
73,932,0
73,604,2
73,647,4
73,481,2
73,919,4
73,717,3
73,851,2
73,571,0
73,472,3
73,570,3
73,943,0
73,560,1
73,529,3
73,1096,1
73,393,4
73,534,3
73,782,1
73,126,2
73,402,4
73,863,4
73,913,4
73,325,3
73,1053,4
73,197,3
73,1013,4
73,833,4
73,942,3
73,1047,4
73,781,3
73,72,3
73,753,2
73,781,4
73,313,4
73,195,3
73,620,2
73,944,3
73,858,2
73,550,2
73,640,3
73,534,3
73,782,3
73,105,2
73,1096,3
73,500,4
73,683,4
73,523,4
73,881,3
73,180,3
73,146,3
73,373,4
73,219,4
73,581,4
73,414,3
73,868,4
73,404,2
73,189,2
73,57,5
73,1035,2
73,358,4
73,319,3
73,810,4
73,627,3
73,468,3
73,229,4
73,764,3
73,484,2
73,1012,2
73,431,3
73,7,3
73,387,4
73,450,2
73,782,3
73,317,3
73,318,3
73,778,4
73,1102,4
73,528,3
73,20,1
73,490,2
73,847,4
73,853,4
73,373,4
73,288,1
73,163,3
73,776,5
73,666,2
73,964,4
73,81,3
73,787,2
73,362,3
73,527,4
73,581,3
73,865,3
73,1,4
73,354,4
73,433,3
73,911,3
73,45,1
73,328,3
73,649,3
73,198,1
73,233,2
73,829,3
73,459,3
73,652,2
73,334,3
73,563,4
73,1026,2
73,38,3
73,371,3
73,423,4
73,1056,2
73,747,4
73,332,3
73,250,3
73,967,2
73,699,4
73,745,3
73,549,3
73,953,2
73,1082,0
73,754,3
73,963,0
73,678,2
73,411,4
73,501,4
73,545,4
73,965,3
73,251,3
73,470,3
73,268,0
73,396,3
73,468,4
73,795,4
73,766,3
73,1064,3
73,939,2
73,432,4
73,992,4
73,431,3
73,607,3
73,970,4
73,415,3
73,998,3
73,637,4
73,83,3
73,1031,4
73,510,3
73,584,4
73,849,4
73,103,2
73,774,4
73,697,4
73,363,4
73,494,4
73,326,3
73,239,2
73,565,4
73,279,4
73,270,2
73,999,4
73,768,4
73,861,2
73,648,3
73,51,1
73,658,5
73,44,3
73,778,2
73,2,3
73,498,4
73,1100,3
73,919,4
73,445,3
73,1054,4
73,664,5
73,208,4
73,298,3
73,419,3
73,1023,3
73,479,4
73,232,3
73,719,0
73,1001,1
73,124,1
73,1094,4
73,704,3
73,704,3
73,206,3
73,148,3
73,793,4
73,651,4
73,2,2
73,690,3
73,101,4
73,1033,1
73,1016,5
73,985,4
73,400,3
73,469,2
73,739,4
73,591,3
73,318,2
73,754,3
73,939,3
73,1110,3
73,963,3
73,59,3
73,242,2
73,655,3
73,562,2
73,24,3
73,650,3
73,419,3
73,485,4
73,1028,4
73,197,1
73,1093,3
73,611,3
73,57,3
73,102,3
73,662,1
73,594,4
73,26,3
73,470,3
73,127,3
73,924,2
73,90,4
73,954,3
73,167,3
73,400,3
73,861,3
73,338,1
73,982,4
73,376,3
73,322,4
73,814,3
73,268,4
73,904,4
73,37,3
73,180,4
73,368,4
73,822,2
73,7,4
73,650,3
73,512,2
73,686,2
73,334,4
73,417,0
73,343,1
73,1048,3
73,577,2
73,682,3
73,1086,4
73,629,3
73,933,0
73,782,3
73,534,1
73,626,2
73,342,2
73,1117,3
73,808,4
73,55,3
73,317,3
73,542,4
73,97,3
73,333,0
73,487,4
73,838,3
73,144,3
73,499,3
73,188,3
73,524,4
73,671,0
73,1047,4
73,584,3
73,755,4
73,570,4
73,238,2
73,618,4
73,685,3
73,659,2
73,995,2
73,496,3
73,1113,2
73,796,3
73,112,4
73,112,5
73,393,3
73,952,2
73,150,1
73,455,1
73,366,3
73,964,2
73,163,4
73,929,4
73,909,3
73,121,4
73,139,2
73,229,3
73,273,3
73,484,3
73,43,3
73,426,3
73,1090,4
73,489,2
73,919,4
73,634,3
73,251,3
73,781,2
73,337,3
73,186,4
73,337,2
73,1039,4
73,854,3
73,268,4
73,297,3
73,80,2
73,548,3
73,242,2
73,1001,3
73,888,3
73,443,0
73,1084,4
73,420,4
73,839,3
73,639,3
73,100,3
73,46,4
73,296,4
73,1107,4
73,145,4
73,686,2
73,642,3
73,540,4
73,898,3
73,126,4
73,687,3
73,427,4
73,878,3
73,566,2
73,388,4
73,947,3
73,480,2
73,605,2
73,832,4
73,239,2
73,290,3
73,624,3
73,821,3
73,159,2
73,24,2
73,666,4
73,518,2
73,968,1
73,821,3
73,730,1
73,1079,3
73,992,4
73,691,1
73,367,0
73,615,1
73,484,3
73,472,4
73,840,1
73,1012,4
73,481,5
73,452,3
73,647,3
73,926,2
73,901,3
73,1027,1
73,638,2
73,792,3
73,308,3
73,934,3
73,536,1
73,205,2
73,825,2
73,8,4
73,397,2
73,414,3
73,661,2
73,365,2
73,121,2
73,987,4
73,629,5
73,14,3
73,186,4
73,375,3
73,1108,3
73,704,4
73,927,3
73,306,3
73,923,3
73,264,3
73,605,0
73,737,3
73,1066,1
73,676,3
73,575,4
73,965,0
73,540,3
73,408,3
73,161,5
73,131,2
73,848,3
73,785,0
73,113,3
73,598,4
73,201,2
73,560,4
73,397,1
73,871,4
73,324,4
73,860,5
73,975,4
73,275,4
73,557,3
73,907,4
73,952,3
73,420,4
73,77,3
73,762,0
73,593,4
73,158,3
73,1091,3
73,570,4
73,619,3
73,1004,4
73,343,3
73,559,3
73,561,3
73,1088,3
73,1102,4
73,1,4
73,1041,4
73,662,4
73,729,3
73,501,3
73,797,3
73,1067,2
73,408,3
73,673,3
73,753,4
73,868,2
73,425,0
73,196,3
73,177,3
73,853,4
73,28,3
73,921,3
73,820,2
73,920,4
73,105,3
73,1096,3
73,126,4
73,601,0
73,694,3
73,150,4
73,679,4
73,335,3
73,500,3
73,951,4
73,403,4
73,212,4
73,967,3
73,1007,4
73,791,3
73,885,2
73,943,4
73,108,3
73,555,4
73,1021,3
73,939,4
73,286,4
73,939,4
73,863,4
73,1078,3
73,13,3
73,636,4
73,213,4
73,732,4
73,133,4
73,919,3
73,978,3
73,100,4
73,194,3
73,806,2
73,647,3
73,221,4
73,1035,4
73,993,3
73,1076,2
73,165,3
73,530,3
73,711,2
73,221,3
73,442,2
73,475,3
73,6,3
73,457,4
73,873,3
73,746,2
73,697,4
73,435,3
73,35,4
73,622,4
73,454,3
73,601,3
73,759,4
73,782,5
73,1053,3
73,1050,3
73,258,4
73,844,3
73,681,2
73,246,3
73,353,4
73,1032,4
73,397,4
73,1002,4
73,123,3
73,1110,2
73,421,3
73,896,3
73,783,5
73,258,4
73,439,2
73,618,4
73,566,4
73,25,4
73,544,3
73,789,4
73,946,4
73,778,4
73,369,4
73,1064,3
73,734,4
73,180,3
73,1077,4
73,569,5
73,559,4
73,1076,4
73,421,4
73,834,3
73,723,4
73,115,3
73,341,4
73,904,4
73,763,4
73,643,4
73,304,3
73,1008,4
73,72,3
73,1104,4
73,873,4
73,358,3
73,496,3
73,317,4
73,237,3
73,1058,3
73,986,4
73,357,3
73,719,3
73,75,4
73,15,4
73,373,3
73,841,3
73,84,3
73,766,3
73,406,4
73,112,3
73,760,4
73,653,4
73,769,4
73,699,4
73,270,3
73,46,3
73,9,5
73,921,3
73,172,3
73,31,4
73,765,3
73,193,4
73,1044,4
73,85,5
73,539,2
73,385,4
73,623,4
73,374,3
73,581,4
73,29,4
73,192,4
73,1067,3
73,67,3
73,50,3
73,150,4
73,994,3
73,472,4
73,986,4
73,922,4
73,984,3
73,52,3
73,50,3
73,957,3
73,49,3
73,993,4
73,433,4
73,973,3
73,848,4
73,39,2
73,283,3
73,1046,3
73,364,3
73,1087,4
73,1030,3
73,849,4
73,176,4
73,257,4
73,24,4
73,192,3
73,296,3
73,584,4
73,555,3
73,1094,4
73,226,3
73,1056,4
73,251,4
73,284,4
73,218,3
73,614,4
73,583,4
73,633,3
73,980,4
73,73,4
73,982,4
73,539,4
73,349,3
73,391,3
73,1023,4
73,1028,4
73,310,4
73,119,2
73,471,4
73,930,3
73,473,4
73,67,3
73,412,4
73,940,2
73,281,2
73,968,3
73,286,2
73,28,3
73,588,3
73,624,3
73,568,4
73,518,4
73,618,4
73,651,3
73,871,4
73,861,3
73,253,4
73,1046,4
73,697,0
73,603,3
73,827,3
73,328,4
73,913,4
73,166,3
73,932,4
73,337,3
73,645,3
73,981,4
73,950,3
73,1084,3
73,245,3
73,1101,3
73,730,5
73,437,4
73,627,3
73,366,4
73,654,4
73,146,4
73,872,3
73,426,3
73,335,2
73,1010,4
73,191,4
73,782,3
73,736,3
73,770,4
73,1033,2
73,828,3
73,158,2
73,691,4
73,117,3
73,877,4
73,588,4
73,247,2
73,326,3
73,748,4
73,261,4
73,720,3
73,108,3
73,1052,5
73,5,4
73,773,2
73,671,3
73,143,4
73,859,3
73,1075,4
73,242,3
73,455,4
73,436,5
73,686,3
73,239,4
73,638,4
73,631,4
73,824,3
73,715,3
73,648,3
73,638,4
73,31,0
73,944,3
73,816,4
73,157,3
73,366,3
73,1041,3
73,435,3
73,1116,3
73,860,3
73,477,5
73,86,4
73,70,4
73,446,3
73,1035,4
73,1031,3
73,587,3
73,265,3
73,220,4
73,464,3
73,997,3
73,858,3
73,382,4
73,183,3
73,483,3
73,70,4
73,32,4
73,719,3
73,648,3
73,813,4
73,90,3
73,905,4
73,526,4
73,443,3
73,303,3
73,1026,3
73,515,4
73,716,3
73,1053,4
73,84,3
73,283,3
73,794,3
73,1004,4
74,387,5
74,402,5
74,527,5
74,931,5
74,290,4
74,491,4
74,815,4
74,1103,5
74,285,4
74,824,2
74,184,5
74,953,3
74,16,4
74,752,5
74,577,3
74,510,4
74,752,4
74,180,4
74,655,5
74,411,5
74,500,4
74,147,3
74,718,4
74,526,5
74,213,5
74,181,4
74,307,3
74,715,5
74,1016,4
74,270,4
74,424,3
74,12,4
74,736,4
74,349,4
75,659,3
75,387,4
75,735,3
75,155,4
75,718,3
75,527,3
75,995,0
75,576,4
75,268,4
75,376,0
75,582,1
75,776,3
75,347,3
75,163,4
75,952,4
75,44,4
75,998,3
75,488,4
75,512,4
75,20,4
75,704,4
75,893,4
75,966,3
75,826,2
75,207,0
75,751,0
75,665,3
75,370,3
75,733,2
75,346,4
75,620,4
75,373,3
75,395,0
75,633,3
75,604,3
75,207,3
75,991,3
75,757,4
75,127,3
75,880,3
75,989,3
75,654,4
75,185,2
75,16,3
75,981,4
75,83,3
75,946,4
75,402,4
75,877,2
75,502,2
75,1016,3
75,129,4
75,297,2
75,1076,4
75,53,4
75,1015,5
75,829,3
75,460,5
75,90,1
75,202,0
75,791,2
75,434,4
75,339,3
75,203,3
75,408,3
75,499,4
75,339,3
75,610,4
75,310,3
75,726,2
75,4,3
75,630,4
75,52,0
75,1066,4
75,1102,3
75,204,3
75,1040,4
75,320,3
75,342,4
75,543,3
75,127,2
75,977,4
75,359,4
75,761,4
75,45,4
75,486,2
75,808,4
75,759,3
75,224,2
75,374,4
75,736,4
75,268,4
75,1107,3
75,733,3
75,1094,4
75,451,5
75,599,4
75,457,4
75,734,3
75,1091,4
75,1002,4
75,198,4
75,365,3
75,781,3
75,967,4
75,294,4
75,556,4
75,96,4
75,694,4
75,252,0
76,489,3
76,1047,3
76,317,4
76,912,4
76,774,3
76,637,4
76,130,4
76,804,3
76,746,4
76,950,2
76,480,4
76,356,4
76,945,3
76,881,3
77,599,4
77,1055,4
77,771,3
77,665,4
77,741,4
77,151,4
77,246,4
77,373,4
77,81,4
77,469,3
77,977,4
77,408,3
77,747,4
77,775,3
77,595,4
77,920,3
77,771,3
77,594,4
77,512,3
77,541,4
77,717,4
77,1024,3
77,391,3
77,341,3
77,894,4
77,185,4
77,622,4
77,925,3
77,1005,3
77,847,2
77,425,4
77,70,4
77,228,3
77,727,3
77,876,1
77,1071,2
77,599,4
77,623,3
77,1042,4
77,21,3
77,187,3
77,44,2
77,898,3
77,617,2
77,120,2
77,201,2
77,1097,2
77,315,2
77,421,2
77,994,4
77,123,3
77,256,3
77,194,3
77,398,4
77,534,4
77,552,3
77,592,3
77,615,2
77,900,3
77,282,4
77,484,4
77,1073,4
77,853,4
77,1057,4
77,794,4
77,945,4
77,797,3
77,510,4
77,600,3
77,1033,2
77,44,3
77,218,4
77,336,3
77,596,3
77,827,3
77,48,4
77,615,4
77,489,2
77,575,4
77,600,1
77,450,3
77,1091,3
77,721,2
77,233,4
77,180,4
77,869,3
77,984,3
77,104,1
77,729,4
77,641,4
77,795,4
77,327,3
77,725,2
77,366,3
77,1113,3
77,692,4
77,523,4
77,321,4
77,1028,3
77,252,2
77,156,3
77,688,4
77,777,4
77,582,4
77,669,4
77,312,3
77,81,3
77,103,4
77,589,2
77,478,3
77,663,4
77,398,4
77,74,3
77,614,4
77,1091,4
77,1059,3
77,842,3
77,257,1
77,823,0
77,27,4
77,151,3
77,859,2
77,528,1
77,699,4
77,995,4
77,658,3
77,442,1
77,571,4
77,748,4
77,771,4
77,644,3
77,1115,3
77,665,3
77,899,4
77,1002,3
77,35,3
77,1025,3
77,588,4
77,975,0
77,547,4
77,398,2
77,33,1
77,292,2
77,1061,2
77,447,3
77,641,3
77,458,3
77,561,3
77,415,4
77,220,4
77,262,3
77,941,4
77,620,3
77,727,3
77,104,2
77,49,3
77,882,2
77,249,4
77,151,3
77,10,4
77,925,1
77,556,3
77,765,0
77,135,4
77,877,4
77,1013,3
77,946,0
77,787,4
77,750,3
77,660,4
77,176,3
77,249,3
77,649,3
77,162,3
77,910,3
77,526,3
77,842,4
77,772,4
77,846,3
77,198,0
77,716,3
77,54,4
77,1080,4
77,365,3
77,257,3
77,403,4
77,656,4
77,678,4
77,1057,3
77,576,2
77,783,4
77,976,2
77,728,4
77,712,3
77,1087,4
77,30,4
77,219,4
77,479,4
77,610,3
77,189,4
77,1018,2
77,289,4
77,147,4
77,915,4
77,546,4
77,608,4
77,798,4
77,654,3
77,529,4
77,703,0
77,1033,4
77,471,2
77,861,4
77,616,4
77,50,3
77,575,4
77,214,3
77,248,2
77,125,1
77,814,4
77,538,3
77,256,2
77,947,4
77,392,3
77,577,4
77,1023,3
77,600,4
77,469,2
77,62,4
77,844,3
77,65,4
77,536,4
77,67,3
77,340,2
77,957,4
77,921,4
77,869,3
77,860,4
77,265,0
77,71,4
77,349,0
78,457,3
78,519,4
78,387,4
78,319,2
78,710,5
78,978,4
78,111,4
78,182,3
78,458,5
78,1017,4
78,666,2
78,491,4
78,662,5
78,138,3
78,769,4
78,867,5
78,803,4
78,563,4
78,397,5
78,590,3
78,790,4
78,884,4
78,900,3
78,841,4
78,402,4
78,200,2
78,32,5
78,192,3
78,255,5
78,483,5
78,36,4
78,793,5
78,41,5
78,679,3
78,833,4
78,549,5
78,154,5
78,645,4
78,978,4
78,202,5
78,1013,4
78,561,5
78,807,5
78,279,4
78,726,1
78,250,5
78,631,4
78,379,4
78,28,4
78,1090,2
78,270,3
78,480,4
78,632,4
78,926,4
78,551,5
78,700,5
78,1046,5
78,55,5
78,1035,4
78,163,4
78,757,5
78,770,4
78,1058,5
78,453,5
78,693,5
78,496,2
78,866,3
78,491,5
78,359,5
78,667,5
78,593,4
78,171,5
78,875,4
78,348,5
78,40,5
78,585,4
78,165,2
78,213,4
78,505,5
78,167,4
78,170,4
78,865,4
78,483,5
78,814,4
78,786,5
78,1020,5
78,436,3
78,1085,3
78,943,5
78,483,4
78,423,5
78,21,5
78,867,3
78,161,5
78,296,4
78,46,4
78,332,4
78,862,5
78,164,3
78,307,3
78,145,4
78,894,4
78,278,3
78,226,4
78,247,5
78,345,5
78,942,3
78,499,3
78,193,3
78,99,5
78,291,5
78,1059,5
78,102,5
78,132,5
78,585,1
78,884,4
78,8,5
78,498,4
78,535,4
78,324,5
78,866,4
78,639,5
78,820,5
78,157,4
78,875,3
78,53,4
78,778,2
78,100,5
78,885,5
78,696,4
78,724,4
78,243,4
78,47,4
78,243,5
78,602,5
78,271,4
78,262,3
78,337,4
78,651,5
78,960,4
78,473,2
78,236,5
78,872,5
78,601,4
78,342,4
78,463,5
78,161,4
78,126,5
78,597,3
78,18,5
78,1085,3
78,603,3
78,1077,4
78,250,4
78,871,4
78,125,4
78,479,4
78,848,5
78,68,5
78,1060,5
78,158,5
78,167,4
78,1085,4
78,233,4
78,615,5
78,233,5
78,1063,4
78,803,3
78,498,3
78,703,5
78,137,5
78,632,5
78,343,5
78,374,5
78,267,4
78,405,3
78,769,3
78,567,5
78,721,5
78,161,4
78,80,5
78,422,5
78,293,4
78,313,2
78,185,5
78,558,5
78,221,5
78,156,3
78,920,4
78,328,3
78,326,4
78,1113,4
78,552,5
78,116,4
78,651,3
78,132,5
78,790,5
78,513,5
78,738,5
78,653,5
78,996,5
78,539,5
78,579,4
78,359,4
78,133,5
78,878,4
78,111,5
78,898,5
78,271,4
78,1097,4
78,408,4
78,503,5
78,1021,4
78,71,4
78,542,4
78,1060,4
78,1040,4
79,1087,3
79,542,3
79,673,2
79,560,0
79,7,3
79,593,2
79,712,2
79,499,2
79,848,0
79,270,2
79,1005,3
79,24,3
79,728,2
79,1091,2
79,814,0
79,115,3
79,131,3
79,96,3
79,1060,2
79,467,2
79,237,3
79,368,2
79,931,3
79,429,3
79,343,3
79,279,3
79,156,3
79,364,2
79,613,3
79,257,3
79,287,3
79,916,2
79,546,2
79,1041,3
81,844,3
81,1107,3
81,344,4
81,1091,4
81,540,4
81,825,3
81,451,4
81,42,3
81,825,4
81,448,4
81,32,4
81,654,4
81,92,4
81,399,4
81,874,3
81,414,4
81,333,1
81,264,4
81,959,3
81,1089,4
81,417,5
81,876,5
81,416,4
81,152,2
81,129,4
81,664,4
81,877,4
81,288,4
81,434,4
81,475,4
81,289,4
81,496,4
81,626,4
81,746,5
81,970,3
81,335,4
81,930,4
81,558,5
81,927,4
81,64,4
81,229,4
81,364,3
81,11,4
81,776,4
81,722,4
81,206,5
81,135,4
81,606,4
81,855,4
81,550,4
81,109,4
81,857,5
81,251,4
81,132,2
81,817,3
81,1109,5
81,965,3
81,961,4
81,1072,4
81,86,2
81,44,4
81,573,2
81,506,4
81,339,4
81,473,4
81,315,3
81,599,2
81,795,4
81,998,4
81,1067,4
81,941,4
81,255,4
81,236,4
81,1092,5
81,751,5
81,928,4
81,45,3
81,83,4
81,528,4
81,336,4
81,331,4
81,24,5
81,25,5
81,712,3
81,948,4
81,664,4
81,168,4
81,350,3
81,562,4
81,1026,5
81,674,4
81,277,4
81,1039,4
81,514,4
81,504,2
81,1089,5
81,590,4
81,1029,5
81,458,4
81,122,5
81,168,4
81,703,4
81,882,5
81,435,4
81,712,4
81,1072,4
81,673,4
81,52,4
81,373,3
81,720,4
81,183,3
81,326,3
81,681,4
81,106,4
81,133,2
81,626,3
81,152,4
81,928,4
81,184,5
81,344,4
81,734,3
81,978,4
81,927,4
81,671,3
81,53,4
81,704,4
81,683,4
81,830,2
81,423,4
81,59,4
81,705,2
81,427,4
81,496,3
81,803,3
81,201,4
81,616,4
81,211,3
81,84,3
81,715,4
81,519,2
81,422,4
81,77,3
83,1045,5
83,378,5
83,2,5
83,346,5
83,362,5
83,683,3
83,302,4
83,790,5
83,1060,4
83,526,4
83,953,4
83,400,5
83,862,5
83,194,4
83,783,4
83,711,0
83,385,5
83,1108,5
83,842,5
83,669,5
83,247,4
83,591,5
83,279,5
83,807,4
83,852,4
83,362,5
83,1019,2
83,990,0
83,306,2
83,357,5
83,490,1
83,553,3
83,863,4
83,605,5
83,643,4
83,448,4
83,110,4
83,585,4
83,886,3
83,318,5
83,346,4
83,53,5
83,108,1
83,193,4
83,149,4
83,209,4
83,630,5
83,84,5
83,772,4
83,272,4
83,326,4
83,377,5
83,811,5
83,1094,4
83,847,4
83,121,4
83,596,4
83,91,3
83,1109,4
83,722,0
83,201,4
83,568,4
83,321,3
83,159,4
83,38,3
83,63,4
83,902,5
83,949,4
83,396,4
83,952,4
83,318,4
83,575,4
83,259,4
83,618,5
83,521,4
83,360,4
83,350,4
83,267,4
83,757,5
83,913,4
83,507,1
83,453,4
83,668,4
83,445,5
83,392,3
83,631,4
83,94,2
83,939,3
83,1108,3
83,930,5
83,466,4
83,588,4
83,318,4
83,490,1
83,9,4
83,571,4
83,89,4
83,334,4
83,440,3
83,544,3
83,978,4
83,419,4
83,769,0
83,1105,4
83,830,0
83,1053,4
83,536,4
83,771,4
83,734,5
83,338,4
83,51,0
83,221,3
83,321,3
83,175,4
83,645,1
83,248,0
83,242,3
83,1058,3
83,343,4
83,144,5
83,786,4
83,794,4
83,656,5
83,379,3
83,251,4
83,990,5
83,673,4
83,163,3
84,1021,4
84,130,3
84,166,4
84,1035,3
84,1010,3
84,417,3
84,567,3
84,160,5
84,243,3
84,855,4
84,1092,4
84,280,3
84,251,4
84,222,4
84,412,3
84,776,4
84,517,4
84,143,3
84,39,4
84,417,4
84,156,3
84,18,3
84,188,4
84,142,3
84,749,4
84,200,3
84,17,3
84,1064,4
84,807,4
84,676,4
84,199,3
84,1083,4
84,379,4
84,247,4
84,794,4
84,113,3
84,1017,3
84,968,3
84,424,3
84,1108,3
84,400,4
84,523,3
84,211,4
84,540,3
84,498,3
84,771,3
84,94,3
84,436,3
84,1011,3
84,1005,4
84,915,5
84,480,3
84,1112,3
84,732,4
84,532,4
84,801,3
84,431,4
84,535,3
84,686,3
84,803,3
84,959,4
84,218,3
84,793,3
84,896,4
84,457,3
84,917,4
84,424,4
84,693,3
84,999,4
84,1059,3
84,980,3
84,705,3
84,649,3
84,484,4
84,84,3
84,141,3
84,1109,3
84,877,3
84,122,4
84,867,3
84,453,4
84,498,4
84,229,3
84,580,4
84,1000,2
84,905,3
84,241,3
84,757,4
84,466,3
84,216,4
84,500,4
84,487,4
84,597,4
84,311,3
84,28,3
84,116,4
84,1,3
84,136,4
84,502,3
84,107,4
84,25,4
84,72,3
84,1095,3
84,729,3
84,1079,3
84,906,5
84,320,4
84,646,4
84,734,4
86,1014,5
86,127,4
86,871,3
86,448,5
86,403,5
87,1089,3
87,461,5
87,1107,2
88,332,3
88,455,3
88,146,4
88,44,3
88,680,4
88,891,4
88,102,4
88,1060,5
88,1008,3
88,860,4
88,738,2
88,67,3
88,807,4
88,19,4
88,808,3
88,1000,4
88,47,2
88,918,4
88,264,2
88,1101,3
88,491,3
88,288,3
88,90,1
88,341,0
88,820,4
88,867,0
88,566,4
88,651,3
88,85,2
88,790,4
88,741,4
88,335,3
88,1003,5
88,641,4
88,33,1
88,824,3
88,427,0
88,166,3
88,1036,3
88,950,3
88,897,2
88,86,3
88,1091,3
88,772,2
88,815,4
88,331,3
88,1109,4
88,746,3
88,6,3
88,1000,2
88,93,3
88,66,3
88,632,4
88,946,4
88,1061,4
88,969,4
88,381,2
88,1109,0
88,847,2
88,642,4
88,362,4
88,726,1
88,897,2
88,1048,3
88,651,4
88,10,2
88,447,3
88,390,4
88,1093,4
88,289,4
88,731,4
88,876,4
88,966,2
88,544,3
88,37,4
88,266,4
88,695,3
88,700,4
88,221,3
88,1050,3
88,434,4
88,531,4
88,103,2
88,84,3
88,134,3
88,376,2
88,796,3
88,1097,4
88,180,3
88,91,4
88,866,4
88,302,4
88,493,4
88,550,3
88,116,4
88,210,3
88,191,2
88,828,4
88,862,3
88,774,4
88,634,5
88,49,4
88,308,4
88,956,3
88,541,3
88,269,3
88,81,3
88,575,4
88,620,1
88,1053,4
88,462,3
88,722,2
88,165,4
88,779,2
88,374,3
88,1107,3
88,946,4
88,694,4
88,1073,2
88,681,4
88,67,4
88,119,4
88,510,4
88,629,3
88,49,4
88,383,4
88,926,4
88,281,4
88,647,4
88,23,3
88,853,4
88,17,4
88,627,4
88,364,4
88,479,3
88,1086,3
88,196,4
88,48,4
88,1115,4
88,551,3
88,107,3
88,287,2
88,835,3
88,469,3
88,247,2
88,162,3
88,525,2
88,566,4
88,442,3
88,642,4
88,406,4
88,40,3
88,49,4
88,615,4
88,292,4
88,885,4
88,968,3
88,576,4
88,799,1
88,318,5
88,86,4
88,666,1
88,978,2
88,447,4
88,625,2
88,66,4
88,32,4
88,580,4
88,917,3
88,193,3
88,27,2
88,124,4
88,225,4
88,892,4
89,51,3
89,122,4
89,231,4
89,1051,3
89,1073,4
89,909,5
89,1016,5
89,781,4
89,760,5
89,420,5
89,470,5
89,43,5
89,959,5
89,553,5
89,354,5
89,400,4
89,105,5
89,868,4
89,170,4
89,971,5
89,944,5
89,1019,5
89,117,4
89,787,5
89,659,5
89,103,4
89,424,4
89,91,5
89,947,5
89,780,5
89,231,5
89,247,5
89,892,5
89,282,5
89,831,4
89,963,5
89,435,5
89,610,5
89,311,5
89,896,4
89,245,5
89,988,5
89,876,5
90,914,4
90,604,4
90,62,4
90,741,4
90,312,4
90,601,4
90,968,3
90,593,4
90,250,3
90,4,5
90,205,2
90,216,3
90,516,4
90,995,4
90,223,4
90,586,4
90,1018,4
90,1036,5
90,155,5
90,162,4
90,1053,2
91,484,5
91,863,5
91,759,4
91,163,5
91,227,4
91,614,5
91,932,5
91,57,5
91,33,5
91,716,4
91,977,5
91,1017,5
91,1080,3
91,729,3
91,492,3
91,965,3
91,344,2
91,986,5
91,183,4
91,566,5
91,33,4
